"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert <#2>","marches.departement86.fr/54.36.157.203","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFgTCCBGmgAwIBAgIQOXJEOvkit1HX02wQ3TE1lTANBgkqhkiG9w0BAQwFADB7MQswCQYDVQQGEwJHQjEbMBkGA1UECAwSR3JlYXRlciBNYW5jaGVzdGVyMRAwDgYDVQQHDAdTYWxmb3JkMRowGAYDVQQKDBFDb21vZG8gQ0EgTGltaXRlZDEhMB8GA1UEAwwYQUFBIENlcnRpZmljYXRlIFNlcnZpY2VzMB4XDTE5MDMxMjAwMDAwMFoXDTI4MTIzMTIzNTk1OVowgYgxCzAJBgNVBAYTAlVTMRMwEQYDVQQIEwpOZXcgSmVyc2V5MRQwEgYDVQQHEwtKZXJzZXkgQ2l0eTEeMBwGA1UEChMVVGhlIFVTRVJUUlVTVCBOZXR3b3JrMS4wLAYDVQQDEyVVU0VSVHJ1c3QgUlNBIENlcnRpZmljYXRpb24gQXV0aG9yaXR5MIICIjANBgkqhkiG9w0BAQEFAAOCAg8AMIICCgKCAgEAgBJlFzYOw9sIs9CsVw127c0n00ytUINh4qogTQktZAnczomfzD2p7PbPwdzx07HWezcoEStH2jnGvDoZtF+mvX2do2NCtnbyqTsrkfjib9DsFiCQCT7i6HTJGLSR1GJk23+jBvGIGGqQIjy8/hPwhxR79uQfjtTkUcYRZ0YIUcuGFFQ/vDP+fmyc/xadGL1RjjWmp2bIcmfbIWax1Jt4A8BQOujM8Ny8nkz+rwWWNR9XWrf/zvk9tyy29lTdyOcSOk2uTIq3XJq0tyA9yn8iNK5+O2hmAUTnAU5GU5szYPeUvlM3kHND8zLDU+/bqv50TmnHa4xgk97Exwzf4TKuzJM7UXiVZ4vuPVb+DNBpDxsP8yUmazNt925H+nND5X4OpWaxKXwyhGNVicQNwZNUMBkTrNN9N6frXTpsNVzbQdcS2qlJC9/YgIoJk2KOtWbPJYjNhLixP6Q5D9kCnusSTJV882sFqV4Wg8y4Z+LoE53MW4LTTLPtW//e5XOsIzstAL81VXQJSdhJWBp/kjbmUZIO8yZ9HE0XvMnsQybQv0FfQKlERPSZ51eHnlAfV1SoPv10Yy+xUGUJ5lhCLkMaTLTwJUdZ+gQek9QmRkpQgbLevni3/GcV4clXhB4PY9bpYrrWX1Uu6lzGKAgEJTm4Diup8kyXHAc/DVL17e8vgg8CAwEAAaOB8jCB7zAfBgNVHSMEGDAWgBSgEQojPpbxB+zirynvgqV/0DCktDAdBgNVHQ4EFgQUU3m/WqorSs9UgOHYm8Cd8rIDZsswDgYDVR0PAQH/BAQDAgGGMA8GA1UdEwEB/wQFMAMBAf8wEQYDVR0gBAowCDAGBgRVHSAAMEMGA1UdHwQ8MDowOKA2oDSGMmh0dHA6Ly9jcmwuY29tb2RvY2EuY29tL0FBQUNlcnRpZmljYXRlU2VydmljZXMuY3JsMDQGCCsGAQUFBwEBBCgwJjAkBggrBgEFBQcwAYYYaHR0cDovL29jc3AuY29tb2RvY2EuY29tMA0GCSqGSIb3DQEBDAUAA4IBAQAYh1HcdCE9nIrgJ7cz0C7M7PDmy14R3iJvm3WOnnL+5Nb+qh+cli3vA0p+rvSNb3I8QzvAP+u431yqqcau8vzY7qN7Q/aGNnwU4M309z/+3ri0ivCRlv79Q2R+/czSAaF9ffgZGclCKxO/WIu6pKJmBHaIkU4MiRTOok3JMrO66BQavHHxW/BBC5gACiIDEOUMsfnNkjcZ7Tvx5Dq2+UUTJnWvu6rvP3t3O9LEApE9GQDTF1w52z97GA1FzZOFli9d31kWTz9RvdVFGD/tSo7oBmF0Ixa1DVBzJ0RHfxBdiSprhTEUxOipakyAvGp4z7h/jnZymQyd/teRCBaho1+V\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2>","marches.departement86.fr/54.36.157.203","443","INFO","68B9C761219A5B1F0131784474665DB61BBDB109E00F05CA9F74244EE5F5F52B","",""
"intermediate_cert_notBefore <#2>","marches.departement86.fr/54.36.157.203","443","INFO","2019-03-12 00:00","",""
"intermediate_cert_notAfter <#2>","marches.departement86.fr/54.36.157.203","443","OK","2028-12-31 23:59","",""
"intermediate_cert_expiration <#2>","marches.departement86.fr/54.36.157.203","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2>","marches.departement86.fr/54.36.157.203","443","INFO","USERTrust RSA Certification Authority <-- AAA Certificate Services","",""
"intermediate_cert_badOCSP","marches.departement86.fr/54.36.157.203","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","marches.departement86.fr/54.36.157.203","443","INFO","302 Found ('/')","",""
"HTTP_clock_skew","marches.departement86.fr/54.36.157.203","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","marches.departement86.fr/54.36.157.203","443","INFO","1713509628","",""
"HSTS_time","marches.departement86.fr/54.36.157.203","443","OK","365 days (=31536000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","marches.departement86.fr/54.36.157.203","443","INFO","only for this domain","",""
"HSTS_preload","marches.departement86.fr/54.36.157.203","443","INFO","domain is NOT marked for preloading","",""
"HPKP","marches.departement86.fr/54.36.157.203","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","marches.departement86.fr/54.36.157.203","443","INFO","WebServer","",""
"banner_application","marches.departement86.fr/54.36.157.203","443","INFO","No application banner found","",""
"cookie_count","marches.departement86.fr/54.36.157.203","443","INFO","1 at '/' (30x detected, better try target URL of 30x)","",""
"cookie_secure","marches.departement86.fr/54.36.157.203","443","OK","All (1) at '/' marked as secure","",""
"cookie_httponly","marches.departement86.fr/54.36.157.203","443","OK","All (1) at '/' marked as HttpOnly (30x detected, better try target URL of 30x)","",""
"X-Frame-Options","marches.departement86.fr/54.36.157.203","443","OK","SAMEORIGIN","",""
"X-Content-Type-Options","marches.departement86.fr/54.36.157.203","443","OK","nosniff","",""
