"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert_expiration <#2>","www.cli-civaux.fr/87.252.12.28","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2>","www.cli-civaux.fr/87.252.12.28","443","INFO","USERTrust RSA Certification Authority <-- AAA Certificate Services","",""
"intermediate_cert_badOCSP","www.cli-civaux.fr/87.252.12.28","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","www.cli-civaux.fr/87.252.12.28","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","www.cli-civaux.fr/87.252.12.28","443","INFO","-1 seconds from localtime","",""
"HTTP_headerTime","www.cli-civaux.fr/87.252.12.28","443","INFO","1713176163","",""
"HSTS","www.cli-civaux.fr/87.252.12.28","443","LOW","not offered","",""
"HPKP","www.cli-civaux.fr/87.252.12.28","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","www.cli-civaux.fr/87.252.12.28","443","INFO","nginx","",""
"banner_application","www.cli-civaux.fr/87.252.12.28","443","INFO","X-Powered-By: PleskLin","",""
"cookie_count","www.cli-civaux.fr/87.252.12.28","443","INFO","0 at '/'","",""
"X-Content-Type-Options","www.cli-civaux.fr/87.252.12.28","443","OK","nosniff","",""
"X-UA-Compatible","www.cli-civaux.fr/87.252.12.28","443","INFO","IE=edge","",""
"Cache-Control","www.cli-civaux.fr/87.252.12.28","443","INFO","max-age=0","",""
"banner_reverseproxy","www.cli-civaux.fr/87.252.12.28","443","INFO","--","","CWE-200"
"heartbleed","www.cli-civaux.fr/87.252.12.28","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","www.cli-civaux.fr/87.252.12.28","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","www.cli-civaux.fr/87.252.12.28","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","www.cli-civaux.fr/87.252.12.28","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","www.cli-civaux.fr/87.252.12.28","443","OK","supported","","CWE-310"
"secure_client_renego","www.cli-civaux.fr/87.252.12.28","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","www.cli-civaux.fr/87.252.12.28","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","www.cli-civaux.fr/87.252.12.28","443","MEDIUM","potentially VULNERABLE, gzip br HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","www.cli-civaux.fr/87.252.12.28","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","www.cli-civaux.fr/87.252.12.28","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","www.cli-civaux.fr/87.252.12.28","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","www.cli-civaux.fr/87.252.12.28","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","www.cli-civaux.fr/87.252.12.28","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","www.cli-civaux.fr/87.252.12.28","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=130BCDCAD6D002CA5BF7D6D9F66B33914BF9327B17A064F180F74076942CF93F","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","www.cli-civaux.fr/87.252.12.28","443","INFO","RFC7919/ffdhe2048","CVE-2015-4000","CWE-310"
"LOGJAM","www.cli-civaux.fr/87.252.12.28","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST","www.cli-civaux.fr/87.252.12.28","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","www.cli-civaux.fr/87.252.12.28","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","www.cli-civaux.fr/87.252.12.28","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","www.cli-civaux.fr/87.252.12.28","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","www.cli-civaux.fr/87.252.12.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","www.cli-civaux.fr/87.252.12.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","www.cli-civaux.fr/87.252.12.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","www.cli-civaux.fr/87.252.12.28","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_X","www.cli-civaux.fr/87.252.12.28","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_11","www.cli-civaux.fr/87.252.12.28","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_12","www.cli-civaux.fr/87.252.12.28","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_79_win10","www.cli-civaux.fr/87.252.12.28","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_101_win10","www.cli-civaux.fr/87.252.12.28","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_66_win81","www.cli-civaux.fr/87.252.12.28","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_100_win10","www.cli-civaux.fr/87.252.12.28","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-ie_6_xp","www.cli-civaux.fr/87.252.12.28","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","www.cli-civaux.fr/87.252.12.28","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","www.cli-civaux.fr/87.252.12.28","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","www.cli-civaux.fr/87.252.12.28","443","INFO","TLSv1.2 DHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_win81","www.cli-civaux.fr/87.252.12.28","443","INFO","TLSv1.2 DHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_winphone81","www.cli-civaux.fr/87.252.12.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
