"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert_expiration <#2>","www.lavienne86.fr/37.59.251.196","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2>","www.lavienne86.fr/37.59.251.196","443","INFO","Root YR <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","www.lavienne86.fr/37.59.251.196","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","www.lavienne86.fr/37.59.251.196","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","www.lavienne86.fr/37.59.251.196","443","INFO","-1 seconds from localtime","",""
"HTTP_headerTime","www.lavienne86.fr/37.59.251.196","443","INFO","1790264932","",""
"HSTS","www.lavienne86.fr/37.59.251.196","443","LOW","not offered","",""
"HPKP","www.lavienne86.fr/37.59.251.196","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","www.lavienne86.fr/37.59.251.196","443","INFO","No Server banner line in header, interesting!","",""
"banner_application","www.lavienne86.fr/37.59.251.196","443","INFO","X-Typo3-Parsetime: 0ms","",""
"cookie_count","www.lavienne86.fr/37.59.251.196","443","INFO","3 at '/'","",""
"cookie_secure","www.lavienne86.fr/37.59.251.196","443","INFO","1/3 at '/' marked as secure","",""
"cookie_httponly","www.lavienne86.fr/37.59.251.196","443","INFO","1/3 at '/' marked as HttpOnly","",""
"Cache-Control","www.lavienne86.fr/37.59.251.196","443","INFO","private, no-store","",""
"Pragma","www.lavienne86.fr/37.59.251.196","443","INFO","no-cache","",""
"banner_reverseproxy","www.lavienne86.fr/37.59.251.196","443","INFO","X-Cache-Osi: current - MISS","","CWE-200"
"heartbleed","www.lavienne86.fr/37.59.251.196","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","www.lavienne86.fr/37.59.251.196","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","www.lavienne86.fr/37.59.251.196","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","www.lavienne86.fr/37.59.251.196","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","www.lavienne86.fr/37.59.251.196","443","OK","supported","","CWE-310"
"secure_client_renego","www.lavienne86.fr/37.59.251.196","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","www.lavienne86.fr/37.59.251.196","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","www.lavienne86.fr/37.59.251.196","443","MEDIUM","potentially VULNERABLE, br gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","www.lavienne86.fr/37.59.251.196","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","www.lavienne86.fr/37.59.251.196","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","www.lavienne86.fr/37.59.251.196","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","www.lavienne86.fr/37.59.251.196","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","www.lavienne86.fr/37.59.251.196","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","www.lavienne86.fr/37.59.251.196","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=8F7FE88FDC003CEA4F40DC9FC1B9334C69E6158A2CA84E8491B61196FB545866","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","www.lavienne86.fr/37.59.251.196","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","www.lavienne86.fr/37.59.251.196","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","www.lavienne86.fr/37.59.251.196","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","www.lavienne86.fr/37.59.251.196","443","LOW","potentially vulnerable, uses obsolete TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","www.lavienne86.fr/37.59.251.196","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","www.lavienne86.fr/37.59.251.196","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_70","www.lavienne86.fr/37.59.251.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","www.lavienne86.fr/37.59.251.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","www.lavienne86.fr/37.59.251.196","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","www.lavienne86.fr/37.59.251.196","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_11_12","www.lavienne86.fr/37.59.251.196","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_13_14","www.lavienne86.fr/37.59.251.196","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_15","www.lavienne86.fr/37.59.251.196","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_101_win10","www.lavienne86.fr/37.59.251.196","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chromium_137_win11","www.lavienne86.fr/37.59.251.196","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_100_win10","www.lavienne86.fr/37.59.251.196","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_137_win11","www.lavienne86.fr/37.59.251.196","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_8_win7","www.lavienne86.fr/37.59.251.196","443","INFO","No connection","",""
